%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1525
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   235.823     40.8843    235.84235     40.87856     0      0.07677      0.17157      0.00000         5.25         1.08 3A 1.00     4  2016
   235.821     40.8799    235.84005     40.87453     0      0.04332      0.06580      0.02083         2.58         1.06 3A 1.00     4  2016
   235.818     40.8755    235.83733     40.86952     0      0.05748      0.06946      0.04550         4.81         0.81 3A 1.00     4  2016
   235.816     40.8710    235.83470     40.86450     0      0.06228      0.10529      0.01928         6.97         1.08 3A 1.00     4  2016
   235.814     40.8666    235.83258     40.86032     0      0.07937      0.14836      0.01037         5.81         0.86 3A 1.00     4  2016
   235.811     40.8620    235.83000     40.85629     0      0.05780      0.11657      0.00000         2.15         0.75 3A 1.00     4  2016
   235.808     40.8580    235.82683     40.85139     0      0.04835      0.07344      0.02326         5.17         2.58 3A 1.00     4  2016
   235.806     40.8538    235.82448     40.84733     0      0.04556      0.06150      0.02961         5.35         3.11 3A 1.00     4  2016
   235.803     40.8495    235.82222     40.84313     0      0.06905      0.16935      0.00000         5.39         1.20 3A 1.00     4  2016
   235.800     40.8453    235.81970     40.83905     0      0.06767      0.12857      0.00678         5.55         0.73 3A 1.00     4  2016
   235.798     40.8409    235.81679     40.83408     0      0.09295      0.15295      0.03294         3.68         0.96 3A 1.00     4  2016
   235.796     40.8365    235.81430     40.82999     0      0.10080      0.19836      0.00324         2.60         0.80 3A 1.00     4  2016
   235.793     40.8320    235.81099     40.82527     0      0.05267      0.11968      0.00000         3.24         1.04 3A 1.00     4  2016
   235.792     40.8274    235.80856     40.82112     0      0.06889      0.11598      0.02180         6.53         3.48 3A 1.00     4  2016
   235.788     40.8236    235.80584     40.81715     0      0.05272      0.09840      0.00704         5.30         0.93 3A 1.00     4  2016
   235.786     40.8193    235.80309     40.81315     0      0.05391      0.06738      0.04044         7.53         3.68 3A 1.00     4  2016
   235.783     40.8151    235.79986     40.80833     0      0.05422      0.09905      0.00940         3.88         3.60 3A 1.00     4  2016
   235.779     40.8116    235.79750     40.80417     0      0.08600      0.15508      0.01691         7.56         1.62 3A 1.00     4  2016
   235.776     40.8078    235.79473     40.80021     0      0.06174      0.09611      0.02737         7.68         0.88 3A 1.00     4  2016
   235.773     40.8041    235.79200     40.79622     0      0.06667      0.08275      0.05060         5.67         1.47 3A 1.00     4  2016
   235.770     40.8002    235.78917     40.79229     0      0.06490      0.12106      0.00875         1.37         1.01 3A 1.00     4  2016
   235.766     40.7966    235.78707     40.78905     0      0.06003      0.10372      0.01634         6.80         2.57 3A 0.96     4  2016
   235.763     40.7927    235.78426     40.78512     0      0.11808      0.18555      0.05060         4.78         1.42 3A 1.00     4  2016
   235.760     40.7890    235.77892     40.77912     0      0.04394      0.06047      0.02740         8.39         3.71 3A 1.00     4  2016
   235.756     40.7854    235.77780     40.77752     0      0.05427      0.09798      0.01056         2.22         1.41 3A 1.00     4  2016
   235.753     40.7816    235.77699     40.77478     1      0.11289      0.18722      0.03856         4.99         1.14 3A 0.69     4  2016
   235.750     40.7773    235.77367     40.77003     0      0.06698      0.13251      0.00146         2.84         0.89 3A 1.00     4  2016
   235.748     40.7731    235.76992     40.76684     0      0.05830      0.11014      0.00646         7.00         4.63 3A 1.00     4  2016
   235.743     40.7642    235.76150     40.75312     0      0.05171      0.09673      0.00669         5.60         5.15 3A 1.00     4  2016
   235.741     40.7598    235.75873     40.74941     0      0.02811      0.04534      0.01088         6.88         5.65 3A 1.00     4  2016
   235.737     40.7562    235.75724     40.74605     0      0.09058      0.13215      0.04900         5.03         0.78 3A 1.00     4  2016
   235.734     40.7527    235.75548     40.74367     0      0.06100      0.11027      0.01173         2.21         0.73 3A 1.00     4  2016
   235.731     40.7484    235.75364     40.74043     0      0.05614      0.08776      0.02453         5.45         1.47 3A 1.00     4  2016
   235.729     40.7437    235.75058     40.73552     0      0.06639      0.09533      0.03744         4.99         1.48 3A 1.00     4  2016
   235.728     40.7391    235.74788     40.73156     0      0.05929      0.09206      0.02652         5.40         1.29 3A 1.00     4  2016
   235.726     40.7345    235.74468     40.72673     0      0.05948      0.10154      0.01742         4.88         1.47 3A 1.00     4  2016
   235.723     40.7303    235.74197     40.72281     0      0.08834      0.15355      0.02313         6.48         0.74 3A 1.00     4  2016
   235.719     40.7266    235.73829     40.71807     0      0.07718      0.14295      0.01141         2.51         1.50 3A 1.00     4  2016
   235.716     40.7230    235.73503     40.71437     0      0.04838      0.05539      0.04137         4.56         1.52 3A 1.00     4  2016
   235.713     40.7190    235.73234     40.71040     0      0.06763      0.09582      0.03944         5.07         1.49 3A 1.00     4  2016
   235.710     40.7148    235.72913     40.70656     0      0.05442      0.08779      0.02106         6.26         1.43 3A 1.00     4  2016
   235.707     40.7109    235.72644     40.70256     0      0.07690      0.16038      0.00000         4.89         1.49 3A 1.00     4  2016
   235.704     40.7069    235.72339     40.69870     0      0.06783      0.12156      0.01410         4.97         1.49 3A 1.00     4  2016
   235.701     40.7032    235.72054     40.69476     0      0.07306      0.13164      0.01447         3.69         0.90 3A 1.00     4  2016
   235.697     40.6993    235.71745     40.69082     0      0.07753      0.14762      0.00744         5.97         1.47 3A 1.00     4  2016
   235.694     40.6954    235.71444     40.68698     0      0.05272      0.08972      0.01573         5.59         2.47 3A 1.00     4  2016
   235.691     40.6916    235.71163     40.68299     0      0.04137      0.05137      0.03137         4.76         3.38 3A 1.00     4  2016
   235.688     40.6875    235.70917     40.67889     0      0.05479      0.13265      0.00000         5.36         2.68 3A 1.00     4  2016
   235.685     40.6832    235.70653     40.67487     0      0.06988      0.13899      0.00078         3.33         1.42 3A 1.00     4  2016
   235.683     40.6792    235.70391     40.67075     0      0.05207      0.11041      0.00000         5.89         1.02 3A 1.00     4  2016
   235.679     40.6754    235.70146     40.66772     0      0.04526      0.05192      0.03859         7.10         4.57 3A 1.00     4  2016
   235.676     40.6716    235.69977     40.66434     0      0.07786      0.12096      0.03476         5.76         1.50 3A 1.00     4  2016
   235.674     40.6671    235.69771     40.66114     0      0.06436      0.07828      0.05044         4.63         1.47 3A 1.00     4  2016
   235.671     40.6633    235.69386     40.65655     0      0.06048      0.09271      0.02824         2.99         1.48 3A 1.00     4  2016
   235.668     40.6589    235.69220     40.65203     0      0.09416      0.13096      0.05736         4.46         1.46 3A 1.00     4  2016
   235.661     40.6458    235.68297     40.63655     0      0.06316      0.09867      0.02765         2.30         1.46 3A 1.00     4  2016
   235.659     40.6414    235.67994     40.63066     0      0.05371      0.14420      0.00000         1.78         0.86 3A 1.00     4  2016
   235.657     40.6367    235.67859     40.62918     0      0.03177      0.03517      0.02838         5.22         3.18 3A 1.00     4  2016
   235.655     40.6321    235.67610     40.62510     0      0.03477      0.04167      0.02787         6.67         2.60 3A 1.00     4  2016
   235.652     40.6280    235.67329     40.62100     0      0.09203      0.12981      0.05426         1.74         1.46 3A 1.00     4  2016
   235.650     40.6236    235.67056     40.61610     0      0.09013      0.17477      0.00549         7.76         3.94 3A 1.00     4  2016
   235.647     40.6195    235.66911     40.61266     0      0.05442      0.06729      0.04155         6.88         5.16 3A 1.00     4  2016
   235.644     40.6151    235.66709     40.60844     0      0.08952      0.12889      0.05014         4.55         2.59 3A 1.00     4  2016
   235.642     40.6106    235.66497     40.60422     0      0.07663      0.11590      0.03737         6.37         3.54 3A 1.00     4  2016
   235.641     40.6059    235.66165     40.59937     0      0.03853      0.05262      0.02444         6.94         3.47 3A 1.00     4  2016
   235.639     40.6014    235.65964     40.59520     0      0.09577      0.11994      0.07160         4.17         1.50 3A 1.00     4  2016
   235.636     40.5970    235.65770     40.59089     0      0.06203      0.08570      0.03836         1.52         1.45 3A 1.00     4  2016
   235.634     40.5924    235.65523     40.58586     0      0.06109      0.07913      0.04305         4.02         2.99 3A 1.00     4  2016
   235.632     40.5877    235.65347     40.58148     0      0.05101      0.06837      0.03365         4.34         1.47 3A 1.00     4  2016
   235.631     40.5829    235.65127     40.57734     0      0.04280      0.10822      0.00000         3.18         2.38 3A 1.00     4  2016
   235.629     40.5782    235.64838     40.57238     0      0.03795      0.04992      0.02597        18.88         3.74 3A 1.00     4  2016
   235.627     40.5737    235.64660     40.56817     0      0.07772      0.10441      0.05102        29.63         4.98 3A 1.00     4  2016
   235.625     40.5692    235.64450     40.56388     0      0.05485      0.06592      0.04379        16.36         3.58 3A 1.00     4  2016
   235.622     40.5652    235.64250     40.55975     0      0.06819      0.08877      0.04761        27.42         4.80 3A 1.00     4  2016
   235.619     40.5611    235.64066     40.55547     0      0.09415      0.15380      0.03450        26.86         4.11 3A 1.00     4  2016
   235.616     40.5569    235.63850     40.55030     0      0.08164      0.12294      0.04034        21.70         3.73 3A 1.00     4  2016
   235.613     40.5528    235.63655     40.54604     0      0.08897      0.17836      0.00000        22.15         3.30  4 1.00     4  2016
   235.612     40.5481    235.63462     40.54182     0      0.06124      0.13672      0.00000         4.66         3.10  4 1.00     4  2016
   235.609     40.5437    235.63150     40.53692     0      0.14207      0.25269      0.03145        15.28         4.10  4 1.00     4  2016
   235.609     40.5387    235.62898     40.53194     0      0.13078      0.19373      0.06783        24.03         3.25  4 1.00     4  2016
   235.608     40.5337    235.62472     40.52659     0      0.13594      0.17526      0.09663        11.35         4.39  4 1.00     4  2016
   235.608     40.5288    235.62099     40.52208     0      0.09167      0.21014      0.00000        12.76         2.95  4 1.00     4  2016
   235.606     40.5242    235.61741     40.51856     0      0.12692      0.19911      0.05473        14.37         3.91 2A 1.00     4  2016
   235.603     40.5199    235.61682     40.51592     0      0.12838      0.20499      0.05176        29.45         3.78 2A 1.00     4  2016
   235.600     40.5159    235.61551     40.51239     0      0.10231      0.16606      0.03855        16.54         3.91  4 1.00     4  2016
   235.598     40.5114    235.61300     40.50970     0      0.13641      0.20888      0.06395        19.04         3.32 2A 1.00     4  2016
   235.596     40.5066    235.61335     40.50545     0      0.09364      0.16741      0.01987        14.79         2.68 2A 1.00     4  2016
   235.595     40.5017    235.61611     40.50104     0      0.14859      0.22180      0.07538        26.40         3.43 6B 1.00     4  2016
   235.593     40.4971    235.61666     40.49668     0      0.11234      0.16624      0.05843        12.30         4.84  5 1.00     4  2016
   235.591     40.4930    235.61533     40.49145     0      0.08439      0.12576      0.04301        29.58         4.44  4 1.00     4  2016
   235.588     40.4890    235.61223     40.48464     0      0.07391      0.09602      0.05179        25.76         4.85  4 1.00     4  2016
   235.584     40.4851    235.61000     40.47949     0      0.09264      0.20039      0.00000         2.16         1.49  4 1.00     4  2016
   235.581     40.4812    235.60837     40.47427     0      0.06129      0.10800      0.01458         4.85         1.43  4 1.00     4  2016
   235.579     40.4768    235.60623     40.46910     0      0.07495      0.10232      0.04758        20.14         5.73  4 1.00     4  2016
   235.576     40.4724    235.60449     40.46483     0      0.06873      0.09336      0.04410         9.23         4.46  4 1.00     4  2016
   235.575     40.4677    235.60120     40.45910     0      0.13682      0.18606      0.08758        29.47         5.53  4 1.00     4  2016
   235.574     40.4628    235.59871     40.45501     0      0.10694      0.21323      0.00065         5.58         4.46  4 1.00     4  2016
   235.573     40.4579    235.59659     40.45089     0      0.09952      0.13036      0.06868        29.26         4.43  4 1.00     4  2016
   235.574     40.4529    235.59441     40.44769     0      0.11058      0.17144      0.04973        16.12         3.51  4 1.00     4  2016
   235.574     40.4479    235.59260     40.44537     0      0.13834      0.18940      0.08729        22.56         3.12 2A 1.00     4  2016
   235.573     40.4431    235.59113     40.44202     0      0.14294      0.20162      0.08425        29.04         3.98 2A 1.00     4  2016
   235.574     40.4384    235.59075     40.43771     0      0.12497      0.23535      0.01459        22.24         3.66 2A 0.99     4  2016
   235.575     40.4335    235.59385     40.43523     0      0.12368      0.18579      0.06158        29.15         2.33 2A 1.00     4  2016
   235.576     40.4286    235.59603     40.43230     0      0.05654      0.14116      0.00000        12.22         5.29 6A 1.00     4  2016
   235.577     40.4237    235.59729     40.42897     0      0.10900      0.16680      0.05121        11.59         6.68 3A 1.00     4  2016
   235.579     40.4191    235.59747     40.42635     0      0.07703      0.11553      0.03854         2.54         1.35  5 1.00     4  2016
   235.582     40.4149    235.59757     40.42206     0      0.12407      0.19849      0.04965         4.21         2.24 2A 0.74     4  2016
   235.585     40.4108    235.60082     40.41723     0      0.10048      0.18383      0.01714        14.95         2.15 2A 0.77     4  2016
   235.588     40.4067    235.60367     40.41426     0      0.10770      0.19402      0.02138         8.79         4.33 6B 1.00     4  2016
   235.591     40.4027    235.60739     40.40987     0      0.11208      0.16308      0.06109         7.22         3.44 6B 1.00     4  2016
   235.593     40.3986    235.60929     40.40670     0      0.12800      0.24516      0.01085         7.63         4.67 6B 1.00     4  2016
   235.596     40.3946    235.61341     40.40390     0      0.10949      0.22572      0.00000         7.76         2.71 2A 1.00     4  2016
   235.598     40.3900    235.61960     40.39990     0      0.10961      0.19499      0.02422         9.79         3.55 6B 1.00     4  2016
   235.601     40.3858    235.62534     40.39453     0      0.09363      0.22278      0.00000         8.41         3.78 6B 1.00     4  2016
   235.604     40.3814    235.62851     40.38873     0      0.05542      0.11029      0.00056         1.73         1.12 3A 1.00     4  2016
   235.606     40.3769    235.63117     40.38278     0      0.04257      0.04791      0.03722         3.26         2.67 3A 0.98     4  2016
   235.608     40.3725    235.63326     40.37672     0      0.03993      0.08121      0.00000         5.51         3.37  4 1.00     4  2016
   235.611     40.3683    235.63413     40.37138     0      0.05259      0.07406      0.03112         4.39         2.77  4 1.00     4  2016
   235.613     40.3640    235.63522     40.36611     0      0.05522      0.08810      0.02234         3.96         1.49  4 1.00     4  2016
   235.616     40.3597    235.63589     40.36083     0      0.09046      0.14989      0.03102         3.12         1.46  4 1.00     4  2016
   235.618     40.3552    235.63641     40.35636     0      0.08550      0.17951      0.00000         3.09         1.46  4 1.00     4  2016
   235.620     40.3506    235.63654     40.35285     0      0.11144      0.13702      0.08586         4.55         1.50  4 1.00     4  2016
   235.622     40.3458    235.63596     40.34851     1      0.23571      0.33775      0.13366         4.68         0.00 2A 0.96     4  2016
   235.622     40.3408    235.63669     40.34413     0      0.04448      0.14064      0.00000        26.25         7.01 2A 1.00     4  2016
   235.624     40.3360    235.63841     40.33983     0      0.09949      0.16717      0.03181         8.67         5.59  4 1.00     4  2016
   235.626     40.3313    235.64204     40.33523     0      0.07386      0.22565      0.00000         3.96         1.40 2A 1.00     4  2016
   235.627     40.3267    235.64631     40.33032     0      0.09986      0.14759      0.05214        18.46         7.19 2A 1.00     4  2016
   235.630     40.3222    235.64886     40.32446     0      0.09575      0.13596      0.05554        18.24         6.60 2A 1.00     4  2016
   235.632     40.3178    235.65083     40.31845     0      0.08519      0.14069      0.02969        29.31         7.02  4 1.00     4  2016
   235.635     40.3134    235.65068     40.31260     0      0.07967      0.11167      0.04768         5.58         3.03  4 1.00     4  2016
   235.634     40.3086    235.64726     40.30698     0      0.06247      0.09447      0.03048        29.47         5.03  4 1.00     4  2016
   235.632     40.3041    235.64538     40.30082     0      0.10549      0.11851      0.09246         3.18         1.44  4 1.00     4  2016
   235.630     40.2994    235.64375     40.29564     0      0.05587      0.16696      0.00000         2.04         0.76  4 1.00     4  2016
   235.629     40.2946    235.64273     40.29127     0      0.07741      0.09788      0.05695         7.39         1.45  4 1.00     4  2016
   235.627     40.2899    235.64021     40.28720     0      0.07876      0.09971      0.05780         4.00         1.45  4 1.00     4  2016
   235.625     40.2853    235.63858     40.28290     0      0.07559      0.13361      0.01756         6.58         1.32  4 1.00     4  2016
   235.624     40.2806    235.63751     40.27863     0      0.07039      0.12932      0.01145        29.57         6.74  4 1.00     4  2016
   235.622     40.2758    235.63655     40.27440     0      0.07998      0.15923      0.00074        29.35         6.98 2A 1.00     4  2016
   235.622     40.2708    235.63617     40.27130     0      0.05174      0.10939      0.00000        12.95         5.85 2A 1.00     4  2016
   235.622     40.2658    235.63736     40.26722     0      0.08461      0.16105      0.00818        30.66         6.55 2A 1.00     4  2016
   235.622     40.2608    235.63749     40.26370     0      0.08836      0.16601      0.01071        18.51         6.50  4 1.00     4  2016
   235.624     40.2562    235.63703     40.26030     0      0.10261      0.17816      0.02705        29.50         4.62 2A 1.00     4  2016
   235.627     40.2521    235.63919     40.25700     0      0.08519      0.16798      0.00240        29.14         4.31 2A 1.00     4  2016
   235.630     40.2484    235.64310     40.25513     0      0.11604      0.15898      0.07309        29.44         6.76 2A 1.00     4  2016
   235.634     40.2454    235.64533     40.25307     0      0.11554      0.16609      0.06499         6.57         3.28 2A 0.96     4  2016
   235.638     40.2422    235.64745     40.24991     0      0.09144      0.15148      0.03141         8.62         6.10 2A 1.00     4  2016
   235.642     40.2394    235.65139     40.24777     0      0.09521      0.18483      0.00560        30.21         6.88 2A 1.00     4  2016
   235.646     40.2362    235.65485     40.24547     0      0.12414      0.22470      0.02357        29.30         6.83 2A 1.00     4  2016
   235.650     40.2327    235.66177     40.24214     0      0.13567      0.24433      0.02702        29.96         1.46 2A 0.61     4  2016
   235.653     40.2294    235.66689     40.23999     0      0.15532      0.18244      0.12820        22.36         4.80 2A 1.00     4  2016
   235.658     40.2265    235.67148     40.23772     0      0.14955      0.21781      0.08129        29.15         4.28 2A 1.00     4  2016
   235.662     40.2235    235.67474     40.23329     0      0.13177      0.19522      0.06833        26.60         3.04 2A 1.00     4  2016
   235.666     40.2207    235.67712     40.22931     0      0.15121      0.21645      0.08596        18.57         2.64 2A 1.00     4  2016
   235.670     40.2179    235.68163     40.22523     0      0.14505      0.20491      0.08518        20.45         3.10 2A 1.00     4  2016
   235.674     40.2147    235.68525     40.22286     0      0.13779      0.17777      0.09781        19.71         3.91 2A 1.00     4  2016
   235.676     40.2107    235.68925     40.21959     0      0.11583      0.25470      0.00000        29.08         3.78 2A 1.00     4  2016
   235.680     40.2077    235.69240     40.21696     0      0.11436      0.18317      0.04556        30.05         3.33 2A 1.00     4  2016
   235.684     40.2045    235.69649     40.21382     0      0.13651      0.22106      0.05195        12.44         2.08 2A 1.00     4  2016
   235.687     40.2006    235.70026     40.21177     0      0.16479      0.20837      0.12120        30.32         3.33 2A 1.00     4  2016
   235.692     40.1988    235.70360     40.20916     0      0.11436      0.14562      0.08311        11.83         4.57 2A 1.00     4  2016
   235.696     40.1967    235.70661     40.20653     0      0.11552      0.14973      0.08130        20.92         3.47 2A 1.00     4  2016
   235.701     40.1940    235.70978     40.20381     0      0.09312      0.14690      0.03935         9.94         3.73 2A 1.00     4  2016
   235.705     40.1912    235.71579     40.20129     0      0.13665      0.23301      0.04029        30.05         4.20 2A 1.00     4  2016
   235.709     40.1889    235.71981     40.19941     0      0.11080      0.17256      0.04904         8.16         3.01 2A 1.00     4  2016
   235.714     40.1866    235.72501     40.19767     0      0.12538      0.22951      0.02125         5.93         3.07 2A 0.93     4  2016
   235.718     40.1837    235.72939     40.19499     0      0.13367      0.17627      0.09107        29.63         4.68 2A 1.00     4  2016
   235.722     40.1808    235.73208     40.19206     0      0.10894      0.12975      0.08812         5.76         4.38  5 1.00     4  2016
   235.726     40.1779    235.73635     40.18890     0      0.09768      0.18702      0.00834         5.38         3.21  5 1.00     4  2016
   235.731     40.1764    235.73939     40.18614     0      0.09773      0.23928      0.00000         4.98         2.79 2A 1.00     4  2016
   235.735     40.1740    235.74397     40.18324     0      0.10058      0.29641      0.00000         5.54         3.40  4 0.99     4  2016
   235.740     40.1724    235.74941     40.18148     0      0.11265      0.15295      0.07234         5.78         3.65  5 1.00     4  2016
   235.744     40.1705    235.75340     40.17946     0      0.08056      0.10377      0.05735        29.33         9.05  5 1.00     4  2016
   235.748     40.1675    235.75878     40.17766     0      0.11073      0.13306      0.08839        29.05         4.74 2A 1.00     4  2016
   235.753     40.1654    235.76267     40.17591     0      0.10910      0.17735      0.04085         8.44         1.83 2A 1.00     4  2016
   235.755     40.1614    235.76641     40.17388     0      0.12947      0.16928      0.08965         6.24         2.73  4 1.00     4  2016
   235.760     40.1592    235.77081     40.16985     0      0.07095      0.11486      0.02703         6.24         4.67  5 1.00     4  2016
   235.764     40.1567    235.77632     40.16619     0      0.08959      0.12051      0.05867         2.46         1.48  4 1.00     4  2016
   235.768     40.1538    235.78133     40.16384     0      0.14219      0.17766      0.10672         7.33         4.10  5 1.00     4  2016
   235.773     40.1511    235.78580     40.15992     0      0.11917      0.18146      0.05688         9.12         4.27  4 1.00     4  2016
   235.776     40.1480    235.78923     40.15623     0      0.10154      0.28840      0.00000        11.38         5.49 6A 1.00     4  2016
   235.781     40.1450    235.79295     40.15279     0      0.10774      0.13784      0.07765        29.30         4.39 2A 1.00     4  2016
   235.784     40.1417    235.79683     40.14837     0      0.10786      0.15736      0.05835        30.10         5.17  5 0.99     4  2016
   235.788     40.1380    235.79995     40.14449     0      0.14834      0.23156      0.06513        15.77         4.09 2A 1.00     4  2016
   235.791     40.1340    235.80346     40.14116     0      0.14384      0.20562      0.08205         4.68         3.45 2A 1.00     4  2016
   235.794     40.1303    235.80661     40.13850     0      0.12499      0.17788      0.07209        12.53         4.28  4 1.00     4  2016
   235.798     40.1271    235.80861     40.13521     0      0.12074      0.20223      0.03926         3.19         1.80  4 1.00     4  2016
   235.802     40.1244    235.81199     40.13153     0      0.09378      0.18456      0.00299         6.35         4.15 2A 1.00     4  2016
   235.806     40.1217    235.81477     40.13007     0      0.13127      0.22757      0.03498         2.07         0.74 2A 1.00     4  2016
   235.811     40.1195    235.81924     40.12999     0      0.11326      0.19643      0.03010         3.27         2.54  4 1.00     4  2016
   235.816     40.1178    235.82168     40.12804     0      0.11496      0.16536      0.06456         1.54         0.61 6A 1.00     4  2016
   235.820     40.1159    235.82577     40.12658     0      0.08317      0.14345      0.02289         7.00         5.73  5 1.00     4  2016
   235.825     40.1141    235.82947     40.12442     0      0.13523      0.25245      0.01801         2.78         0.68  5 1.00     4  2016
   235.830     40.1128    235.83627     40.12295     0      0.15646      0.18757      0.12535        11.52         1.78 2A 1.00     4  2016
   235.835     40.1112    235.84060     40.12180     0      0.15851      0.21117      0.10584        16.97         2.71 2A 1.00     4  2016
   235.839     40.1095    235.84613     40.12039     0      0.12819      0.18278      0.07360        13.35         5.29 6A 1.00     4  2016
   235.844     40.1079    235.84988     40.11823     0      0.10452      0.16795      0.04109        22.79         2.85 2A 1.00     4  2016
   235.849     40.1072    235.85450     40.11761     0      0.12120      0.16958      0.07282        21.38         2.73  5 1.00     4  2016
   235.854     40.1065    235.86011     40.11656     0      0.09910      0.19772      0.00048        22.41         7.65  5 1.00     4  2016
   235.859     40.1053    235.86510     40.11425     0      0.10546      0.16839      0.04252        29.51         4.28 6A 1.00     4  2016
   235.863     40.1035    235.86954     40.11327     0      0.14239      0.25311      0.03167        31.57         4.04 6A 1.00     4  2016
   235.868     40.1012    235.87547     40.11047     0      0.13463      0.19390      0.07536        23.87         2.87 6A 1.00     4  2016
   235.872     40.0990    235.88069     40.10681     0      0.11084      0.16109      0.06060        25.29         3.69 6A 1.00     4  2016
   235.877     40.0963    235.88733     40.10505     0      0.13772      0.19631      0.07914        21.16         3.55  5 1.00     4  2016
   235.881     40.0932    235.89120     40.10191     0      0.12759      0.22321      0.03197        29.36         4.54  5 1.00     4  2016
   235.884     40.0895    235.89438     40.09705     0      0.09440      0.10752      0.08128        17.53         5.39  5 1.00     4  2016
   235.888     40.0865    235.89868     40.09269     0      0.11892      0.18691      0.05093        29.77         5.23 2A 1.00     4  2016
   235.891     40.0828    235.90344     40.08882     0      0.12455      0.17111      0.07799        21.36         4.16  4 1.00     4  2016
   235.893     40.0784    235.90612     40.08483     0      0.10503      0.15230      0.05775        29.49         7.05  4 1.00     4  2016
   235.896     40.0750    235.90967     40.08137     0      0.14983      0.19747      0.10219         8.82         3.06  4 1.00     4  2016
   235.899     40.0711    235.91424     40.07636     0      0.11213      0.14709      0.07717        15.70         3.98  4 1.00     4  2016
   235.898     40.0663    235.91630     40.07216     0      0.11483      0.16053      0.06912        20.27         4.45  4 1.00     4  2016
   235.896     40.0618    235.91967     40.06553     0      0.15051      0.23270      0.06833        29.40         6.89  4 1.00     4  2016
   235.895     40.0569    235.92010     40.05930     0      0.08000      0.09178      0.06821        30.63         8.54  5 1.00     4  2016
   235.896     40.0520    235.92010     40.05301     0      0.07922      0.09547      0.06296        23.32         6.78  4 1.00     4  2016
   235.898     40.0471    235.92003     40.04671     0      0.07514      0.13099      0.01929         1.96         1.46  4 1.00     4  2016
   235.899     40.0423    235.91972     40.04156     0      0.12375      0.20294      0.04457        20.09         4.88  4 1.00     4  2016
   235.901     40.0376    235.91921     40.03790     0      0.10136      0.18969      0.01303         7.43         4.18 1A 1.00     4  2016
   235.903     40.0332    235.92133     40.03546     2      2.13368          NaN          NaN        14.66         0.00 2A 0.72     4  2016
   235.906     40.0294    235.91925     40.03151     1      0.31404      0.68344      0.00000         2.43         0.00 2A 0.83     4  2016
   235.910     40.0259    235.92129     40.02853     0      0.06666      0.19277      0.00000         5.13         1.92 2A 0.83     4  2016
   235.913     40.0216    235.92394     40.02755     0      0.06455      0.12928      0.00000         6.99         1.86 2A 1.00     4  2016
   235.914     40.0169    235.92415     40.02545     0      0.04889      0.16050      0.00000         8.17         2.65 2A 0.99     4  2016
   235.915     40.0121    235.92660     40.02400     0      0.06823      0.18682      0.00000         7.13         1.06 2A 0.86     4  2016
   235.916     40.0072    235.92908     40.02171     0      0.10174      0.24802      0.00000         6.12         3.94 2A 1.00     4  2016
   235.919     40.0039    235.93219     40.02182     0      0.11910      0.19526      0.04294        15.27         2.06 2A 1.00     4  2016
   235.929     40.0042    235.93518     40.02523     0      0.09321      0.16872      0.01770        27.46         2.11 3A 0.99     4  2016
   235.934     40.0050    235.94090     40.02523     0      0.10287      0.19789      0.00786        12.12         3.57  4 1.00     4  2016
   235.939     40.0059    235.94418     40.02432     0      0.12326      0.19676      0.04976        22.16         3.93  4 1.00     4  2016
   235.944     40.0068    235.95112     40.02112     0      0.13895      0.20240      0.07550        30.58         5.04  4 1.00     4  2016
   235.949     40.0057    235.95708     40.01709     0      0.11274      0.16047      0.06501        23.83         4.40  5 1.00     4  2016
   235.953     40.0032    235.96367     40.01390     0      0.11156      0.15773      0.06538        18.91         4.78  5 1.00     4  2016
   235.957     39.9999    235.96873     40.00902     0      0.12515      0.17586      0.07444        29.16         4.29  5 1.00     4  2016
   235.961     39.9971    235.97243     40.00455     0      0.13946      0.24165      0.03728        10.65         4.57  5 1.00     4  2016
   235.965     39.9942    235.97758     40.00099     0      0.14712      0.17489      0.11936        13.68         4.69  5 1.00     4  2016
   235.969     39.9911    235.98098     39.99746     0      0.12159      0.18684      0.05634        29.13         3.25  5 1.00     4  2016
   235.971     39.9866    235.98286     39.99418     0      0.12239      0.17358      0.07120        19.93         3.78  5 1.00     4  2016
   235.975     39.9836    235.98712     39.99009     0      0.15221      0.15988      0.14454        16.95         3.06 2A 1.00     4  2016
   235.979     39.9811    235.99041     39.98764     0      0.15124      0.19228      0.11020        10.78         3.18 2A 1.00     4  2016
   235.983     39.9776    235.99451     39.98461     0      0.14000      0.22385      0.05615        28.99         4.36  5 1.00     4  2016
   235.986     39.9738    235.99738     39.98179     0      0.13104      0.17967      0.08241        29.90         3.97  5 1.00     4  2016
   235.989     39.9697    236.00023     39.97790     0      0.15233      0.23136      0.07331        17.88         1.91 2A 1.00     4  2016
   235.993     39.9668    236.00321     39.97410     0      0.14086      0.17458      0.10715        17.57         2.17 6A 1.00     4  2016
   235.996     39.9628    236.00785     39.97035     0      0.15639      0.15906      0.15372        13.57         0.99 2A 0.88     4  2016
   235.999     39.9594    236.01276     39.96811     0      0.15447      0.18412      0.12483        33.22         3.77 2A 1.00     4  2016
