%Beach characteristics derived from lidar surveys, compiled by USGS PCMSC on 20210120_1529
%iso_lon    %iso_lat    %sl_lon    %sl_lat    %dom_runup    %slope    %95_up  %95_low    %dhigh    %dlow    %esi    %runup_usefrac    %month    %year
   235.544     47.6024    235.62226     47.61519     0      0.03717      0.04186      0.03247         7.20         3.21  4 1.00     4  2016
   235.547     47.5987    235.62321     47.61165     0      0.05587      0.08145      0.03028        10.07         3.77  4 1.00     4  2016
   235.548     47.5945    235.62335     47.60799     0      0.03195      0.07733      0.00000         5.57         3.14 3A 1.00     4  2016
   235.549     47.5901    235.62668     47.60120     0      0.03478      0.04859      0.02096        10.52         2.45  5 1.00     4  2016
   235.550     47.5855    235.62860     47.59691     0      0.03141      0.03914      0.02369        13.09         3.03  5 1.00     4  2016
   235.550     47.5809    235.63076     47.59265     0      0.04347      0.05193      0.03502         5.83         2.28  5 1.00     4  2016
   235.550     47.5764    235.63172     47.58911     0      0.03288      0.03971      0.02605         4.81         2.61  5 1.00     4  2016
   235.551     47.5718    235.63352     47.58385     0      0.05487      0.06656      0.04319         5.18         1.75  5 1.00     4  2016
   235.553     47.5674    235.63501     47.57764     0      0.04054      0.05915      0.02193        17.67         2.26  5 1.00     4  2016
   235.554     47.5631    235.63652     47.57234     0      0.07403      0.09998      0.04808         5.69         1.49  5 1.00     4  2016
   235.556     47.5589    235.63755     47.56789     0      0.06401      0.10744      0.02058         3.11         1.34  5 1.00     4  2016
   235.558     47.5549    235.63835     47.56343     0      0.06261      0.08977      0.03544         4.68         2.79  5 1.00     4  2016
   235.560     47.5505    235.63933     47.55898     0      0.09078      0.18589      0.00000         3.99         2.36  5 1.00     4  2016
   235.560     47.5460    235.64009     47.55633     0      0.11079      0.20213      0.01944         3.60         1.33  5 1.00     4  2016
   235.561     47.5415    235.64031     47.55453     0      0.11947      0.22235      0.01658         3.08         1.38  5 1.00     4  2016
   235.563     47.5371    235.64111     47.55007     0      0.09756      0.23460      0.00000         5.12         2.00  5 1.00     4  2016
   235.564     47.5327    235.64221     47.54563     0      0.10406      0.22078      0.00000         3.61         0.98  5 1.00     4  2016
